feature,value,count,successes,success_rate,rate_minus_global,ci95_low_wald,ci95_high_wald
batter_id,23905,356,182,0.5112359550561798,-0.012530020218582738,0.4593091750714612,0.5631627350408984
batter_id,24132,355,197,0.5549295774647888,0.03116360219002623,0.5032314041289963,0.6066277508005813
batter_id,24352,355,171,0.48169014084507045,-0.042075834429692094,0.42971202790032964,0.5336682537898113
batter_id,23746,349,243,0.6962750716332379,0.17250909635847533,0.6480276621128428,0.744522481153633
batter_id,23980,346,220,0.6358381502890174,0.11207217501425482,0.5851345805947326,0.6865417199833022
batter_id,21131,341,170,0.49853372434017595,-0.025232250934586586,0.44546397715253216,0.5516034715278197
batter_id,22574,340,189,0.5558823529411765,0.03211637766641395,0.5030673787956227,0.6086973270867303
batter_id,23531,339,185,0.5457227138643068,0.021956738589544278,0.4927194335213651,0.5987259942072486
batter_id,23132,337,213,0.6320474777448071,0.10828150247004453,0.5805587851470885,0.6835361703425257
batter_id,21848,333,196,0.5885885885885885,0.064822613313826,0.5357345666844326,0.6414426104927444
batter_id,23146,325,210,0.6461538461538462,0.12238787087908365,0.5941674637066574,0.698140228601035
batter_id,23700,323,192,0.5944272445820433,0.07066126930728078,0.5408798246600269,0.6479746645040597
batter_id,24130,320,176,0.55,0.026234024725237504,0.49549094111984693,0.6045090588801532
batter_id,22104,319,205,0.6426332288401254,0.11886725356536287,0.5900436850978111,0.6952227725824397
batter_id,23992,317,182,0.5741324921135647,0.05036651683880211,0.5196985538669694,0.6285664303601599
batter_id,23467,314,190,0.6050955414012739,0.08132956612651132,0.5510264287448174,0.6591646540577303
batter_id,23906,313,157,0.5015974440894568,-0.022168531185305707,0.44620485173978147,0.5569900364391321
batter_id,23899,313,171,0.5463258785942492,0.02255990331948665,0.4911712718455181,0.6014804853429803
batter_id,21835,312,183,0.5865384615384616,0.06277248626369902,0.5318941976025695,0.6411827254743536
batter_id,24134,311,209,0.6720257234726688,0.14825974819790622,0.6198475686880786,0.724203878257259
batter_id,23004,308,169,0.5487012987012987,0.02493532342653615,0.49312613520269694,0.6042764621999005
batter_id,24375,307,142,0.46254071661237783,-0.06122525866238471,0.4067663493049903,0.5183150839197654
batter_id,22002,303,190,0.6270627062706271,0.10329673099586456,0.5726114190564348,0.6815139934848194
batter_id,24491,302,146,0.48344370860927155,-0.04032226666549099,0.42708196967294554,0.5398054475455976
batter_id,23242,299,210,0.7023411371237458,0.17857516184898325,0.6505143914188943,0.7541678828285973
batter_id,22745,298,175,0.587248322147651,0.06348234687288845,0.5313494229781183,0.6431472213171837
batter_id,24501,298,142,0.47651006711409394,-0.0472559081606686,0.419802874594172,0.5332172596340159
batter_id,24095,296,194,0.6554054054054054,0.13163943013064283,0.6012652552898052,0.7095455555210055
batter_id,23435,295,200,0.6779661016949152,0.15420012642015268,0.6246449099007564,0.7312872934890741
batter_id,24532,290,144,0.496551724137931,-0.027214251136831513,0.43900551119304787,0.5540979370828142
batter_id,23299,281,167,0.594306049822064,0.07054007454730149,0.5368934448157883,0.6517186548283398
batter_id,24227,271,144,0.5313653136531366,0.00759933837837401,0.47195179935533726,0.5907788279509358
batter_id,24046,270,166,0.6148148148148148,0.09104883954005227,0.5567676331126732,0.6728619965169564
batter_id,24383,270,131,0.48518518518518516,-0.03858079008957738,0.42557047004674436,0.544799900323626
batter_id,21381,268,158,0.5895522388059702,0.06578626353120764,0.530657192664239,0.6484472849477013
batter_id,23712,263,130,0.49429657794676807,-0.029469397327994473,0.4338711207267655,0.5547220351667707
batter_id,23147,263,165,0.6273764258555133,0.1036104505807508,0.5689408324533515,0.6858120192576752
batter_id,21458,260,135,0.5192307692307693,-0.004535206043993267,0.45849871933627123,0.5799628191252674
batter_id,24296,257,134,0.5214007782101168,-0.0023651970646457743,0.460326078368599,0.5824754780516345
batter_id,23341,251,150,0.5976095617529881,0.07384358647822553,0.5369426614835962,0.65827646202238
batter_id,23507,250,105,0.42,-0.10376597527476256,0.35881785358456275,0.4811821464154372
batter_id,24034,250,164,0.656,0.1322340247252375,0.597113301250622,0.714886698749378
batter_id,24077,249,133,0.5341365461847389,0.010370570909976395,0.47217648102491105,0.5960966113445668
batter_id,23608,247,154,0.6234817813765182,0.09971580610175568,0.5630573633585234,0.683906199394513
batter_id,22454,245,128,0.5224489795918368,-0.001316995682925759,0.4599022134149698,0.5849957457687038
batter_id,24481,244,119,0.48770491803278687,-0.03606105724197567,0.4249858178419782,0.5504240182235955
batter_id,24278,243,115,0.4732510288065844,-0.05051494646817817,0.41047402761368124,0.5360280299994875
batter_id,23253,239,133,0.5564853556485355,0.03271938037377298,0.49350023391794196,0.6194704773791291
batter_id,23212,231,164,0.70995670995671,0.18619073468194747,0.6514376384336608,0.7684757814797593
batter_id,23483,228,118,0.5175438596491229,-0.006222115625639679,0.45268173849508486,0.5824059808031609
batter_id,24255,221,116,0.5248868778280543,0.0011209025532917805,0.45904665303601416,0.5907271026200944
batter_id,24529,221,79,0.3574660633484163,-0.16629991192634624,0.29427940637769257,0.42065272031914
batter_id,24299,218,132,0.6055045871559633,0.0817386118812008,0.5406250829894959,0.6703840913224308
batter_id,22148,217,129,0.5944700460829493,0.07070407080818675,0.5291415498001495,0.6597985423657491
batter_id,22439,217,118,0.543778801843318,0.02001282656855541,0.4775075656899331,0.6100500379967029
batter_id,24106,216,141,0.6527777777777778,0.12901180250301525,0.5892862711756492,0.7162692843799063
batter_id,22101,209,85,0.40669856459330145,-0.11706741068146109,0.3401012147025142,0.4732959144840887
batter_id,23205,207,125,0.6038647342995169,0.08009875902475438,0.5372358584690387,0.6704936101299952
batter_id,22902,206,129,0.6262135922330098,0.10244761695824722,0.5601449383224688,0.6922822461435507
batter_id,24101,206,101,0.49029126213592233,-0.033474713138840206,0.42202430000759256,0.5585582242642521
batter_id,23432,204,131,0.6421568627450981,0.11839088747033555,0.5763747378278512,0.707938987662345
batter_id,23986,201,115,0.572139303482587,0.04837332820782447,0.5037386688770408,0.6405399380881333
batter_id,24403,201,86,0.42786069651741293,-0.09590527875734961,0.35946006191186675,0.4962613311229591
batter_id,23756,200,132,0.66,0.1362340247252375,0.5943473138401787,0.7256526861598214
batter_id,24507,199,88,0.44221105527638194,-0.0815549199983806,0.37320625833757337,0.5112158522151905
batter_id,21786,197,125,0.6345177664974619,0.1107517912226994,0.5672699810845463,0.7017655519103776
batter_id,22460,195,107,0.5487179487179488,0.024951973443186226,0.47887261781463974,0.6185632796212578
batter_id,22767,195,104,0.5333333333333333,0.009567358058570785,0.46331020325163286,0.6033564634150338
batter_id,24443,195,94,0.48205128205128206,-0.04171469322348048,0.4119172563765605,0.5521853077260036
batter_id,23861,194,114,0.5876288659793815,0.06386289070461892,0.5183579555488357,0.6568997764099272
batter_id,24225,194,123,0.634020618556701,0.11025464328193846,0.5662353678666273,0.7018058692467747
batter_id,24171,189,109,0.5767195767195767,0.0529536014448142,0.5062792101165585,0.647159943322595
batter_id,24574,188,81,0.4308510638297872,-0.09291491144497532,0.3600640330710031,0.5016380945885713
batter_id,22683,186,122,0.6559139784946236,0.1321480032198611,0.5876397883445575,0.7241881686446897
batter_id,23649,184,97,0.5271739130434783,0.0034079377687157297,0.45503413026284656,0.59931369582411
batter_id,23839,183,110,0.6010928961748634,0.07732692090010085,0.5301453777619034,0.6720404145878234
batter_id,23913,182,124,0.6813186813186813,0.1575527060439188,0.6136209946039414,0.7490163680334213
batter_id,24006,182,117,0.6428571428571429,0.11909116758238036,0.5732428207233043,0.7124714649909815
batter_id,23395,181,118,0.6519337016574586,0.12816772638269602,0.582535296920152,0.7213321063947651
batter_id,22684,178,105,0.5898876404494382,0.06612166517467566,0.5176302709025795,0.6621450099962969
batter_id,24000,177,121,0.6836158192090396,0.15984984393427704,0.6151012596130275,0.7521303788050516
batter_id,23753,176,96,0.5454545454545454,0.021688570179782873,0.4718901484211022,0.6190189424879886
batter_id,23788,172,88,0.5116279069767442,-0.012138068298018334,0.436923816925757,0.5863319970277314
batter_id,23971,172,86,0.5,-0.02376597527476254,0.4252757005370237,0.5747242994629763
batter_id,24260,170,74,0.43529411764705883,-0.08847185762770371,0.3607635951831028,0.5098246401110149
batter_id,24103,169,119,0.7041420118343196,0.18037603655955703,0.6353267926803338,0.7729572309883054
batter_id,23780,167,102,0.6107784431137725,0.08701246783900995,0.536828451541663,0.684728434685882
batter_id,24287,167,90,0.5389221556886228,0.015156180413860243,0.4633175971353444,0.6145267142419012
batter_id,24120,166,103,0.6204819277108434,0.09671595243608089,0.5466604343615429,0.694303421060144
batter_id,23851,165,118,0.7151515151515152,0.19138553987675266,0.6462831001828716,0.7840199301201588
batter_id,24357,164,70,0.4268292682926829,-0.09693670698207962,0.3511279842429088,0.502530552342457
batter_id,23200,161,96,0.5962732919254659,0.07250731665070331,0.5204837028876181,0.6720628809633136
batter_id,23605,160,93,0.58125,0.057484024725237504,0.5048039635796924,0.6576960364203077
batter_id,24009,160,84,0.525,0.0012340247252374814,0.4476211026829666,0.6023788973170334
batter_id,24124,158,81,0.5126582278481012,-0.011107747426661319,0.43471860265780654,0.5905978530383958
batter_id,23755,157,87,0.554140127388535,0.03037415211377248,0.47638747035392004,0.63189278442315
batter_id,24092,155,105,0.6774193548387096,0.1536533795639471,0.6038260720848476,0.7510126375925716
batter_id,24137,154,92,0.5974025974025974,0.07363662212783484,0.5199448703892151,0.6748603244159797
batter_id,24215,154,81,0.525974025974026,0.002208050699263442,0.44711000258678407,0.604838049361268
batter_id,24175,153,109,0.7124183006535948,0.18865232537883225,0.6406952898226181,0.7841413114845714
batter_id,23481,152,83,0.5460526315789473,0.022286656304184804,0.46690201889027283,0.6252032442676219
batter_id,23763,152,91,0.5986842105263158,0.07491823525155328,0.5207593016481085,0.6766091194045232
batter_id,23983,152,100,0.6578947368421053,0.13412876156734277,0.582473723838383,0.7333157498458276
batter_id,23138,151,98,0.6490066225165563,0.12524064724179373,0.5728791128559598,0.7251341321771527
batter_id,23773,151,68,0.4503311258278146,-0.07343484944694795,0.37097432472431596,0.5296879269313133
batter_id,24232,150,84,0.56,0.03623402472523751,0.4805615441573374,0.6394384558426627
batter_id,22733,147,81,0.5510204081632653,0.02725443288850271,0.4706132808520065,0.631427535474524
batter_id,22762,146,86,0.589041095890411,0.06527512061564844,0.5092321382810603,0.6688500534997617
batter_id,21577,143,71,0.4965034965034965,-0.02726247877126603,0.41455378335474713,0.5784532096522459
batter_id,23890,139,91,0.6546762589928058,0.13091028371804325,0.5756311166569197,0.7337214013286919
batter_id,24547,139,62,0.4460431654676259,-0.07772280980713664,0.3634060635052082,0.5286802674300436
batter_id,24430,137,73,0.5328467153284672,0.009080740053704628,0.44930052756992395,0.6163929030870104
batter_id,24593,137,60,0.43795620437956206,-0.08580977089520048,0.3548762578404983,0.5210361509186259
batter_id,24385,135,62,0.45925925925925926,-0.06450671601550328,0.3751947477988325,0.543323770719686
batter_id,24331,131,67,0.5114503816793893,-0.012315593595373264,0.4258498393459921,0.5970509240127865
batter_id,24448,131,62,0.4732824427480916,-0.05048353252667093,0.38778177274170555,0.5587831127544777
batter_id,22629,130,94,0.7230769230769231,0.19931094780216052,0.6461539218935284,0.7999999242603177
batter_id,24280,130,68,0.5230769230769231,-0.0006890521978394348,0.43721683216355256,0.6089370139902937
batter_id,24266,130,61,0.46923076923076923,-0.05453520604399331,0.3834419864671378,0.5550195519944007
batter_id,24049,129,82,0.6356589147286822,0.11189293945391965,0.552611262177678,0.7187065672796864
batter_id,24442,128,63,0.4921875,-0.03157847527476254,0.40557749375145474,0.5787975062485452
batter_id,23686,127,75,0.5905511811023622,0.06678520582759961,0.50502820735959,0.6760741548451343
batter_id,24218,127,81,0.6377952755905512,0.11402930031578862,0.5542018899258387,0.7213886612552636
batter_id,24123,125,88,0.704,0.18023402472523742,0.623973605634141,0.784026394365859
batter_id,22225,123,85,0.6910569105691057,0.16729093529434313,0.6093987363533704,0.772715084784841
batter_id,22258,123,73,0.5934959349593496,0.06972995968458706,0.5066909159698603,0.6803009539488389
batter_id,21288,122,71,0.5819672131147541,0.05820123783999154,0.49444252180028825,0.6694919044292199
batter_id,23836,122,84,0.6885245901639344,0.16475861488917187,0.6063480662259955,0.7707011141018734
batter_id,24119,122,70,0.5737704918032787,0.05000451652851612,0.4860164724897239,0.6615245111168334
batter_id,23469,120,83,0.6916666666666667,0.1679006913919041,0.6090392622359152,0.7742940710974181
batter_id,23996,120,73,0.6083333333333333,0.08456735805857074,0.5209970791412951,0.6956695875253714
batter_id,24014,119,79,0.6638655462184874,0.14009957094372483,0.5789906667435425,0.7487404256934322
batter_id,24445,119,53,0.44537815126050423,-0.07838782401425831,0.35607936997714484,0.5346769325438636
batter_id,24024,118,69,0.5847457627118644,0.06097978743710186,0.4958347318169356,0.6736567936067932
batter_id,22221,117,67,0.5726495726495726,0.04888359737481007,0.4830100196378916,0.6622891256612536
batter_id,21401,115,59,0.5130434782608696,-0.01072249701389294,0.42168910759082756,0.6043978489309116
batter_id,23926,115,72,0.6260869565217392,0.10232098124697664,0.5376548873728766,0.7145190256706018
batter_id,22284,114,62,0.543859649122807,0.020093673848044502,0.4524280509792072,0.6352912472664068
batter_id,24332,114,56,0.49122807017543857,-0.03253790509932397,0.39945678690593134,0.5829993534449458
batter_id,23493,113,61,0.5398230088495575,0.016057033574794932,0.4479252340734302,0.6317207836256847
batter_id,24108,113,49,0.4336283185840708,-0.09013765669069174,0.3422535198993065,0.5250031172688351
batter_id,24528,113,37,0.3274336283185841,-0.19633234695617846,0.2409077404723582,0.41395951616480997
batter_id,23946,112,43,0.38392857142857145,-0.1398374038461911,0.2938569853150806,0.4740001575420623
batter_id,22758,111,74,0.6666666666666666,0.1429006913919041,0.5789689421187008,0.7543643912146325
batter_id,24543,111,51,0.4594594594594595,-0.06430651581530306,0.36674823511288135,0.5521706838060376
batter_id,23658,110,76,0.6909090909090909,0.16714311563432838,0.6045489587487775,0.7772692230694044
batter_id,24071,109,53,0.48623853211009177,-0.03752744316467077,0.39240711557392477,0.5800699486462587
batter_id,24176,109,73,0.6697247706422018,0.14595879536743928,0.5814312153292415,0.7580183259551622
batter_id,24590,109,57,0.5229357798165137,-0.0008301954582488058,0.42916761331553294,0.6167039463174946
batter_id,24405,108,48,0.4444444444444444,-0.07932153083031812,0.35072781038806744,0.5381610785008214
batter_id,24335,106,46,0.4339622641509434,-0.08980371112381913,0.33961011119170553,0.5283144171101812
batter_id,24336,105,42,0.4,-0.12376597527476252,0.30629407702818356,0.4937059229718165
batter_id,23728,103,57,0.5533980582524272,0.02963208297766462,0.45738803431402053,0.6494080821908338
batter_id,23974,102,52,0.5098039215686274,-0.013962053706135125,0.4127881174487346,0.6068197256885202
batter_id,24554,101,46,0.45544554455445546,-0.06832043072030708,0.35831982008320395,0.552571269025707
batter_id,24628,101,47,0.46534653465346537,-0.05841944062129717,0.36806737292309427,0.5626256963838364
batter_id,20984,100,60,0.6,0.07623402472523744,0.5039800020828994,0.6960199979171006
batter_id,23937,100,60,0.6,0.07623402472523744,0.5039800020828994,0.6960199979171006
batter_id,23000,99,67,0.6767676767676768,0.15300170149291425,0.5846345797659337,0.7689007737694199
batter_id,24503,99,46,0.46464646464646464,-0.0591195106282979,0.3663992763941029,0.5628936528988263
batter_id,24079,97,51,0.5257731958762887,0.0020072206015261385,0.42640155210075525,0.6251448396518221
batter_id,24404,97,43,0.44329896907216493,-0.08046700620259761,0.3444369268289119,0.5421610113154179
batter_id,23677,96,60,0.625,0.10123402472523746,0.5281552466573434,0.7218447533426566
batter_id,22970,96,59,0.6145833333333334,0.09081735805857083,0.5172243366601055,0.7119423300065613
batter_id,24536,96,37,0.3854166666666667,-0.13834930860809586,0.28805766999343885,0.4827756633398945
batter_id,22064,95,59,0.6210526315789474,0.09728665630418487,0.5234979940455541,0.7186072691123407
batter_id,23548,95,66,0.6947368421052632,0.17097086683050067,0.6021303080948597,0.7873433761156667
batter_id,23180,94,64,0.6808510638297872,0.15708508855502468,0.5866154843900065,0.7750866432695679
batter_id,23263,94,57,0.6063829787234043,0.08261700344864176,0.5076180895298716,0.705147867916937
batter_id,24351,93,46,0.4946236559139785,-0.02914231936078404,0.3930082647410006,0.5962390470869564
batter_id,23837,92,51,0.5543478260869565,0.030581850812194,0.45278112498494205,0.655914527188971
batter_id,23576,92,66,0.717391304347826,0.1936253290730635,0.6253817404851705,0.8094008682104816
batter_id,23527,91,64,0.7032967032967034,0.1795307280219408,0.6094398797689875,0.7971535268244192
batter_id,23793,91,49,0.5384615384615384,0.014695563186775895,0.4360340159881504,0.6408890609349265
batter_id,23358,91,59,0.6483516483516484,0.12458567307688584,0.5502457818717136,0.7464575148315832
batter_id,24230,90,52,0.5777777777777777,0.05401180250301518,0.4757341764563586,0.6798213790991968
batter_id,24530,90,44,0.4888888888888889,-0.03487708638587367,0.3856133282435368,0.592164449534241
batter_id,24174,89,49,0.550561797752809,0.02679582247804646,0.44721450676772184,0.6539090887378961
batter_id,24236,88,58,0.6590909090909091,0.13532493381614652,0.560051808600267,0.7581300095815511
batter_id,24282,87,59,0.6781609195402298,0.1543949442654673,0.5799901458025979,0.7763316932778618
batter_id,24581,87,32,0.367816091954023,-0.15594988332073956,0.26648714569962584,0.46914503820842013
batter_id,22238,86,47,0.5465116279069767,0.022745652632214175,0.44129372855474913,0.6517295272592043
batter_id,24066,85,33,0.38823529411764707,-0.13553068115711547,0.2846289559153292,0.4918416323199649
batter_id,23329,84,53,0.6309523809523809,0.10718640567761839,0.5277580299729108,0.7341467319318511
batter_id,24390,84,41,0.4880952380952381,-0.03567073717952446,0.3811987842164875,0.5949916919739887
batter_id,24489,84,35,0.4166666666666667,-0.10709930860809586,0.31123545335324254,0.5220978799800908
batter_id,23366,83,62,0.7469879518072289,0.22322197653246634,0.653459353674171,0.8405165499402868
batter_id,24578,83,34,0.40963855421686746,-0.11412742105789508,0.3038408042977351,0.5154363041359998
batter_id,23121,80,53,0.6625,0.13873402472523744,0.5588806394779431,0.7661193605220569
batter_id,23492,80,48,0.6,0.07623402472523744,0.4926463787289874,0.7073536212710125
batter_id,24217,80,58,0.725,0.20123402472523744,0.6271532448161923,0.8228467551838077
batter_id,24497,80,44,0.55,0.026234024725237504,0.4409818822396938,0.6590181177603063
batter_id,23604,79,49,0.620253164556962,0.09648718928219946,0.513230908495155,0.727275420618769
batter_id,23111,78,57,0.7307692307692307,0.20700325549446819,0.6323315795741142,0.8292068819643472
batter_id,23095,78,48,0.6153846153846154,0.09161864010985288,0.5074165266832855,0.7233527040859453
batter_id,24122,78,43,0.5512820512820513,0.02751607600728878,0.4409040775344665,0.6616600250296362
batter_id,23657,77,51,0.6623376623376623,0.1385716870628998,0.5567065761407027,0.7679687485346219
batter_id,22132,76,40,0.5263157894736842,0.0025498141989216405,0.4140578855092929,0.6385736934380755
batter_id,23586,76,37,0.4868421052631579,-0.03692387001160463,0.3744673268225888,0.5992168837037269
batter_id,23958,76,56,0.7368421052631579,0.2130761299883953,0.6378399397327741,0.8358442707935416
batter_id,23612,74,53,0.7162162162162162,0.1924502409414537,0.6134959647455942,0.8189364676868383
batter_id,23675,74,42,0.5675675675675675,0.043801592292805,0.4546898741999212,0.6804452609352138
batter_id,24141,73,52,0.7123287671232876,0.1885627918485251,0.6084843625837326,0.8161731716628426
batter_id,24243,73,31,0.4246575342465753,-0.09910844102818722,0.3112668768205067,0.538048191672644
batter_id,22995,71,50,0.704225352112676,0.18045937683791347,0.5980647928375598,0.8103859113877923
batter_id,24187,71,46,0.647887323943662,0.12412134866889946,0.5367864517279511,0.7589881961593729
batter_id,24206,71,43,0.6056338028169014,0.08186782754213884,0.4919543978382762,0.7193132077955265
batter_id,22499,70,41,0.5857142857142857,0.0619483104395232,0.470315845516855,0.7011127259117165
batter_id,23732,68,46,0.6764705882352942,0.15270461296053162,0.5652761772773135,0.7876649991932748
batter_id,24517,67,36,0.5373134328358209,0.013547457561058351,0.41792123015937205,0.6567056355122697
batter_id,23663,65,38,0.5846153846153846,0.06084940934062211,0.46481458499981526,0.7044161842309541
batter_id,24235,64,43,0.671875,0.14810902472523746,0.5568400029899189,0.7869099970100811
batter_id,24302,64,45,0.703125,0.17935902472523746,0.5911891586963346,0.8150608413036654
batter_id,24290,63,28,0.4444444444444444,-0.07932153083031812,0.3217405674616376,0.5671483214272512
batter_id,23993,62,50,0.8064516129032258,0.2826856376284632,0.708108452177179,0.9047947736292725
batter_id,24190,62,44,0.7096774193548387,0.1859114440800762,0.5966897298249719,0.8226651088847056
batter_id,23487,59,45,0.7627118644067796,0.2389458891320171,0.6541572401071064,0.8712664887064528
batter_id,24061,58,47,0.8103448275862069,0.2865788523114443,0.7094522186138653,0.9112374365585484
batter_id,24220,57,40,0.7017543859649122,0.1779884106901497,0.5829867138612179,0.8205220580686066
batter_id,24416,57,29,0.5087719298245614,-0.01499404545020111,0.37898773638844124,0.6385561232606816
batter_id,24382,56,30,0.5357142857142857,0.011948310439523158,0.40509078093815437,0.6663377904904171
batter_id,24396,56,31,0.5535714285714286,0.029805453296666062,0.42336726197143076,0.6837755951714264
batter_id,22416,55,36,0.6545454545454545,0.130779479270692,0.5288730027551228,0.7802179063357862
batter_id,23357,55,32,0.5818181818181818,0.05805220654341925,0.45145620296822364,0.7121801606681399
batter_id,23317,55,33,0.6,0.07623402472523744,0.47052666122113995,0.72947333877886
batter_id,24427,55,18,0.32727272727272727,-0.19649324800203527,0.20326488476364815,0.4512805697818064
batter_id,24035,54,43,0.7962962962962963,0.27253032102153374,0.6888736116063386,0.9037189809862539
batter_id,24520,54,22,0.4074074074074074,-0.11635856786735516,0.27635296071533755,0.5384618540994772
batter_id,23262,53,39,0.7358490566037735,0.212083081329011,0.6171523720676837,0.8545457411398634
batter_id,24534,53,29,0.5471698113207547,0.023403836045992166,0.4131568244683743,0.6811827981731351
batter_id,24589,53,21,0.39622641509433965,-0.1275395601804229,0.26454426668743336,0.5279085635012459
batter_id,23049,51,35,0.6862745098039216,0.16250853452915903,0.55892572044111,0.8136232991667331
batter_id,24288,51,33,0.6470588235294118,0.12329284825464926,0.5159010518083222,0.7782165952505014
batter_id,23388,50,34,0.68,0.1562340247252375,0.5506994075806302,0.8093005924193699
batter_id,24575,50,19,0.38,-0.14376597527476254,0.2454577419544328,0.5145422580455672
batter_id,24616,50,21,0.42,-0.10376597527476256,0.28319256160573725,0.5568074383942627
batter_id,23187,47,31,0.6595744680851063,0.1358084928103438,0.5241022870778634,0.7950466490923492
batter_id,22322,47,27,0.574468085106383,0.05070210983162049,0.433114715946712,0.715821454266054
batter_id,24057,47,29,0.6170212765957447,0.09325530132098214,0.4780437635212768,0.7559987896702125
batter_id,24472,47,19,0.40425531914893614,-0.1195106561258264,0.26395291898517614,0.5445577193126961
batter_id,24219,46,23,0.5,-0.02376597527476254,0.3555068829682008,0.6444931170317991
batter_id,22901,45,28,0.6222222222222222,0.09845624694745969,0.4805643294898079,0.7638801149546366
batter_id,23877,45,22,0.4888888888888889,-0.03487708638587367,0.3428351903625469,0.6349425874152308
batter_id,23791,44,32,0.7272727272727273,0.20350675199796475,0.595676733280277,0.8588687212651775
batter_id,23941,44,27,0.6136363636363636,0.0898703883616011,0.469762005413052,0.7575107218596753
batter_id,24386,44,20,0.45454545454545453,-0.06922052072930801,0.3074166604785682,0.6016742486123409
batter_id,23805,43,21,0.4883720930232558,-0.03539388225150675,0.33896391292128136,0.6377802731252302
batter_id,24493,43,18,0.4186046511627907,-0.10516132411197182,0.271149603154368,0.5660596991712135
batter_id,24471,43,23,0.5348837209302325,0.011117745655469968,0.38579928591096435,0.6839681559495007
batter_id,22857,42,25,0.5952380952380952,0.07147211996333269,0.4467893261726798,0.7436868643035106
batter_id,23486,42,30,0.7142857142857143,0.19051973901095176,0.5776597040729197,0.8509117244985089
batter_id,23228,42,28,0.6666666666666666,0.1429006913919041,0.5240976450458182,0.809235688287515
batter_id,23811,41,19,0.4634146341463415,-0.060351341128421054,0.3107746096124355,0.6160546586802474
batter_id,23876,40,26,0.65,0.12623402472523748,0.5021855893358161,0.7978144106641839
batter_id,24397,40,23,0.575,0.051234024725237415,0.42180151763153784,0.7281984823684621
batter_id,24142,39,33,0.8461538461538461,0.3223878708790836,0.7329159594038717,0.9593917329038206
batter_id,24421,39,17,0.4358974358974359,-0.08786853937732664,0.28026684660014406,0.5915280251947277
batter_id,24409,39,19,0.48717948717948717,-0.03658648809527537,0.33030549125404296,0.6440534831049314
batter_id,24316,39,11,0.28205128205128205,-0.2417146932234805,0.14081882357771097,0.4232837405248531
batter_id,24475,39,16,0.41025641025641024,-0.1135095650183523,0.2558792420856332,0.5646335784271873
batter_id,24588,39,17,0.4358974358974359,-0.08786853937732664,0.28026684660014406,0.5915280251947277
batter_id,24620,39,22,0.5641025641025641,0.040336588827801556,0.40847197480527225,0.7197331533998559
batter_id,24562,39,15,0.38461538461538464,-0.1391505906593779,0.23192544927046257,0.5373053199603067
batter_id,23266,38,27,0.7105263157894737,0.18676034051471113,0.5663284272678677,0.8547242043110796
batter_id,23797,38,15,0.39473684210526316,-0.12902913316949938,0.2393228114599668,0.5501508727505595
batter_id,23810,38,19,0.5,-0.02376597527476254,0.3410230072918527,0.6589769927081472
batter_id,24594,38,16,0.42105263157894735,-0.1027133436958152,0.26406985430576235,0.5780354088521323
batter_id,23068,37,23,0.6216216216216216,0.09785564634685906,0.46534953140181484,0.7778937118414284
batter_id,23666,36,21,0.5833333333333334,0.05956735805857083,0.42228449479339936,0.7443821718732674
batter_id,23995,36,14,0.3888888888888889,-0.13487708638587365,0.2296395351917726,0.5481382425860052
batter_id,23981,34,18,0.5294117647058824,0.005645789431119819,0.3616341793866309,0.6971893500251338
batter_id,23401,34,28,0.8235294117647058,0.2997634364899433,0.6953871643243089,0.9516716592051028
batter_id,24408,34,18,0.5294117647058824,0.005645789431119819,0.3616341793866309,0.6971893500251338
batter_id,24004,33,17,0.5151515151515151,-0.008614460123247403,0.3446337572572199,0.6856692730458104
batter_id,24114,33,21,0.6363636363636364,0.11259766108887381,0.47223459536639945,0.8004926773608733
batter_id,24186,33,10,0.30303030303030304,-0.2207356722444595,0.14622921223631213,0.45983139382429394
batter_id,24584,33,14,0.42424242424242425,-0.09952355103233829,0.25561586447288487,0.5928689840119636
batter_id,23817,32,19,0.59375,0.06998402472523746,0.4235813394103515,0.7639186605896485
batter_id,24067,32,16,0.5,-0.02376597527476254,0.3267588386092959,0.6732411613907041
batter_id,22611,31,16,0.5161290322580645,-0.007636943016698039,0.3402074382535619,0.6920506262625671
batter_id,24200,31,22,0.7096774193548387,0.1859114440800762,0.5498886964405005,0.869466142269177
batter_id,23799,31,12,0.3870967741935484,-0.13666920108121416,0.215629614436262,0.5585639339508348
batter_id,24457,30,20,0.6666666666666666,0.1429006913919041,0.497976725365188,0.8353566079681453
batter_id,23450,29,24,0.8275862068965517,0.30382023162178917,0.6901029861624012,0.9650694276307022
batter_id,23661,29,25,0.8620689655172413,0.3383029902424788,0.7365645300596476,0.987573400974835
batter_id,24295,29,19,0.6551724137931034,0.13140643851834088,0.4821764880980003,0.8281683394882066
batter_id,24368,29,13,0.4482758620689655,-0.07549011320579702,0.26727079113275964,0.6292809330051714
batter_id,24603,29,16,0.5517241379310345,0.027958162656271934,0.3707190669948286,0.7327292088672404
batter_id,22847,28,18,0.6428571428571429,0.11909116758238036,0.46537474936415446,0.8203395363501313
batter_id,23912,28,19,0.6785714285714286,0.15480545329666606,0.5055829896513667,0.8515598674914905
batter_id,24292,28,21,0.75,0.22623402472523746,0.5896098506765456,0.9103901493234544
batter_id,24195,27,23,0.8518518518518519,0.3280858765770893,0.7178519936516919,0.9858517100520118
batter_id,23008,26,17,0.6538461538461539,0.13008017857139131,0.4709764486319876,0.8367158590603201
